bias,conspiracy,hate,satire,junk,state
0.082062624,0.08861981,0.09559181,0.0869972,0.113315314,0.092990346
0.116821274,0.10923395,0.10905681,0.1255536,0.11064075,0.13800347
0.12375255,0.12564486,0.120813236,0.14550066,0.12296288,0.11542394
0.09176005,0.09871361,0.088860765,0.09608774,0.124718204,0.09186442
0.12126985,0.11201455,0.111012496,0.12216464,0.10677808,0.12992147
0.07415598,0.07642414,0.0765072,0.06839647,0.092589706,0.07238701
0.11971641,0.12263001,0.1206652,0.14401962,0.1168572,0.1274979
0.10200213,0.10309492,0.111130424,0.12278304,0.09781512,0.10644621
0.106963806,0.09877822,0.1097477,0.09670165,0.1258844,0.12063963
0.12848654,0.11982942,0.116722845,0.12785633,0.112839475,0.12193151
0.11071214,0.1049507,0.102976285,0.09781156,0.105819665,0.12357726
0.119634144,0.116959184,0.11030125,0.13317667,0.12262175,0.1194275
0.10964443,0.10144376,0.11091609,0.09828393,0.096888825,0.13345878
0.10548807,0.116097935,0.101237856,0.10894741,0.09480492,0.11270508
0.094076,0.10375956,0.104883,0.10554418,0.121709146,0.093824066
0.11839955,0.12142383,0.121302485,0.16093412,0.10957224,0.12647232
0.1176398,0.11668355,0.114618056,0.12672003,0.11558736,0.13401334
0.103806786,0.10464753,0.10477201,0.1053546,0.102016054,0.11359857
0.10658597,0.101380505,0.101651736,0.12499341,0.11033856,0.09816226
0.10919872,0.11750552,0.12747693,0.11941676,0.13238424,0.10713784
0.11332335,0.10864549,0.104829006,0.15158415,0.10166932,0.113054216
0.10339904,0.112107754,0.11027234,0.11235602,0.100037456,0.11547658
0.10952284,0.104367465,0.09862429,0.10924742,0.10186004,0.104989596
0.10658305,0.102760665,0.10332305,0.11940511,0.102915384,0.14143582
0.09853252,0.100879155,0.1048972,0.11354638,0.11141949,0.114896454
0.10452529,0.09918892,0.10523544,0.09904592,0.113766216,0.10864208
0.1026098,0.102354676,0.10999715,0.10647714,0.11969395,0.119184144
0.11658513,0.11318256,0.12106793,0.11379684,0.10624453,0.14950767
0.10425902,0.11195484,0.11441654,0.12705298,0.108380124,0.123596594
0.11059845,0.1157522,0.11821311,0.14902362,0.12707798,0.11334077
0.094205126,0.10270721,0.09379017,0.11368651,0.11671461,0.08713712
0.11701204,0.1172239,0.105880395,0.13717923,0.120673425,0.10972149
0.10673978,0.10188366,0.1010318,0.108887665,0.11107272,0.110136524
0.112804346,0.11474066,0.10519778,0.1335463,0.099518076,0.12304883
0.119320646,0.11030881,0.10886573,0.13397859,0.113565415,0.10122002
0.090690866,0.09881829,0.084390156,0.091200836,0.10453022,0.10007027
0.098916665,0.11081069,0.09865108,0.111319795,0.100560404,0.100150906
0.12690385,0.1332494,0.12054416,0.13479035,0.110894635,0.1029681
0.13046455,0.12900338,0.12128044,0.16335683,0.1311058,0.10603958
0.11373155,0.11606575,0.10885461,0.14709571,0.11295313,0.10849682
0.09452925,0.102917194,0.108910754,0.11456106,0.1306108,0.09235013
0.096695654,0.096129015,0.09652927,0.10717679,0.10226321,0.10683811
0.10930467,0.109784044,0.11286624,0.11290128,0.110647604,0.108934805
0.086212166,0.09148841,0.08510231,0.10234117,0.121927984,0.08606762
0.09451276,0.09077263,0.09530782,0.14175591,0.11524136,0.086161114
0.11396141,0.12568207,0.12255162,0.13152651,0.112480775,0.116199695
0.1114649,0.10145117,0.10403619,0.10013313,0.08779249,0.12126243
0.09886304,0.10217334,0.093448766,0.106905155,0.12210265,0.088936135
0.09160883,0.0873487,0.08948329,0.09347043,0.11400364,0.08881866
0.08398679,0.085050315,0.08612103,0.09413319,0.10561457,0.081427485
0.12046964,0.11713173,0.108668804,0.110386014,0.10709954,0.12758522
0.104179844,0.107075386,0.111546755,0.10765207,0.09394602,0.1265008
0.10625292,0.10726883,0.10389685,0.11186247,0.11718563,0.11208567
0.11985442,0.13947514,0.113355026,0.13240527,0.12379934,0.117149875
0.111229986,0.10654618,0.103433974,0.122932024,0.0948857,0.105859526
0.115087226,0.108037345,0.10351483,0.11576036,0.10627219,0.115950465
0.1162417,0.12175516,0.11414294,0.13462651,0.1212399,0.1119226
0.11047257,0.10149175,0.1094129,0.10163912,0.10928663,0.11485582
0.091696925,0.10452992,0.098245986,0.10984195,0.09994606,0.089072675
0.1127496,0.11722177,0.11390838,0.11338568,0.10044822,0.114838056
0.1211276,0.13011006,0.11410375,0.13631769,0.12047435,0.11749127
0.08651123,0.089562185,0.09791579,0.0817729,0.1128912,0.08831207
0.12628058,0.12180568,0.12013325,0.13587873,0.11457536,0.13157228
0.09845286,0.10136658,0.092953905,0.11258479,0.10166759,0.09775276
0.1086779,0.09844922,0.110198684,0.101081036,0.09243451,0.121995755
0.100668676,0.10168454,0.09835791,0.09978532,0.11938313,0.10261046
0.12236371,0.1497027,0.10964086,0.1794612,0.14200689,0.11134497
0.099675104,0.10656566,0.11189056,0.12168957,0.12664412,0.11015194
0.10285978,0.10397124,0.10512622,0.13025196,0.08839789,0.098959416
0.10715519,0.10027369,0.09537934,0.12309294,0.11085175,0.09732946
0.11188139,0.10699058,0.09556695,0.111116864,0.11491652,0.10258515
0.1186736,0.11477226,0.11440313,0.12938096,0.13412902,0.12575884
0.10305277,0.106717505,0.098302744,0.1324112,0.1204325,0.10015765
0.09420364,0.10103796,0.0944067,0.10811251,0.109298095,0.09887528
0.10564198,0.106298536,0.10461649,0.11321589,0.11177498,0.09378304
0.09687158,0.10392546,0.11824753,0.105732836,0.120377764,0.114394486
0.115037896,0.11631451,0.11721895,0.12745853,0.11001862,0.13089317
0.10210753,0.108508594,0.10790178,0.11275767,0.10765802,0.10874442
0.106881775,0.11246744,0.105264,0.11530081,0.10349141,0.1076789
0.10917125,0.11689599,0.10943136,0.14051385,0.12855005,0.095982604
0.122987606,0.11786126,0.117905416,0.12936306,0.11014765,0.12860526
0.077030934,0.089296326,0.07896534,0.081428066,0.105697125,0.07636227
0.102877066,0.099915706,0.11080822,0.10605727,0.114735104,0.11471043
0.12026344,0.11555943,0.11770736,0.10478022,0.10815789,0.1488836
0.09849331,0.101487756,0.09622674,0.094492115,0.11715248,0.1018172
0.10817233,0.11493936,0.11699202,0.11412785,0.10025242,0.11475975
0.087163724,0.09174861,0.08919728,0.09291849,0.09451561,0.082908235
0.101952106,0.09939547,0.10600738,0.10401024,0.12506367,0.11099731
0.09399054,0.088606484,0.10310997,0.09108156,0.11839786,0.10230478
0.09239103,0.09873987,0.09324206,0.10372423,0.10061079,0.09509892
0.11615639,0.09755564,0.09861186,0.10990565,0.11900093,0.09675059
0.10769383,0.10104247,0.104724675,0.107547216,0.10376289,0.105303146
0.106249005,0.10763039,0.11461298,0.1080179,0.10935601,0.11991881
0.10955222,0.110031396,0.10424395,0.11633857,0.09547549,0.11114627
0.113992944,0.11714175,0.106843054,0.13628702,0.11229724,0.09798039
0.12769887,0.11967079,0.11655231,0.12226264,0.11164555,0.13644287
0.128997,0.121607706,0.12046255,0.1375196,0.10108496,0.1354808
0.111822315,0.104295775,0.108740054,0.11211103,0.1020486,0.1239479
0.11453507,0.113143474,0.11725366,0.13094363,0.12975818,0.11325094
0.10169671,0.09735673,0.098398656,0.11944403,0.09854148,0.11558612
0.11569464,0.11010241,0.10655086,0.11087217,0.09300942,0.12054515
0.10475489,0.10697647,0.10453582,0.11660373,0.13936092,0.102981344
0.10814654,0.11507193,0.1145709,0.13209338,0.12411272,0.12600094
0.10902972,0.094373226,0.09394671,0.08076243,0.10006652,0.11294596
0.107390605,0.10872394,0.10415203,0.11002204,0.105428234,0.10275441
0.11588518,0.11388129,0.11444919,0.115702644,0.12738483,0.12913062
0.11617136,0.10792899,0.10899417,0.10683776,0.08760523,0.14080778
0.11739533,0.109781936,0.10874462,0.12781855,0.1322429,0.11904403
0.10754295,0.107484266,0.104022294,0.09292386,0.09377686,0.12370843
0.09909953,0.09022909,0.09950503,0.09682601,0.09543207,0.11475483
0.104960166,0.10982385,0.108302124,0.11334361,0.1123453,0.11881816
0.11238758,0.124872096,0.10930749,0.10506771,0.123344444,0.11309572
0.10387854,0.10948736,0.10810032,0.12109859,0.11637547,0.10967147
0.11822195,0.11334879,0.11595915,0.13254301,0.13080326,0.10431629
0.106861115,0.103532,0.09636631,0.10190008,0.101972096,0.10477811
0.09684628,0.09554534,0.096973106,0.08818465,0.10633683,0.10854852
0.118283965,0.11622462,0.12197266,0.14698529,0.113160074,0.11259933
0.104194485,0.09913356,0.098970555,0.10627271,0.13112712,0.11033222
0.08781355,0.09978984,0.101670444,0.095879,0.10255988,0.097160704
0.09686636,0.100532755,0.10718568,0.10375626,0.12210558,0.108238265
0.113948375,0.10224565,0.10115945,0.12134367,0.114398986,0.09361507
0.12615745,0.15302554,0.1339872,0.14523079,0.12839936,0.12911361
0.117746815,0.11818907,0.113811955,0.1366851,0.12892234,0.10860307
0.1143534,0.105216846,0.09577013,0.1049952,0.11969735,0.10610004
0.13848643,0.13067414,0.12796934,0.15660195,0.12671985,0.12624809
0.11716719,0.11668998,0.1142188,0.13192768,0.106255054,0.1263492
0.105928406,0.106481895,0.105094485,0.11147784,0.12464805,0.099991135
0.12084741,0.116184,0.116077624,0.123481154,0.102279,0.11737308
0.10290973,0.10087968,0.102579035,0.13803838,0.086767085,0.101573735
0.12339429,0.11831845,0.12665874,0.14694472,0.11204975,0.13179845
0.10861968,0.10863693,0.10382833,0.1018268,0.09049521,0.12245452
0.09994716,0.097183,0.099133834,0.09228038,0.13636106,0.1040924
0.11007021,0.1281113,0.104630664,0.12600884,0.116719164,0.11133827
0.108437955,0.10023267,0.10404627,0.1030157,0.093029015,0.11894202
0.11734194,0.11577553,0.12987009,0.12020275,0.10018725,0.13405475
0.11362125,0.14531514,0.10444709,0.12862563,0.11095821,0.11135358
0.10731969,0.11079788,0.12144668,0.11331876,0.1021475,0.12257021
0.092766166,0.10246046,0.110897765,0.096758254,0.13109387,0.088167734
0.109337285,0.115361065,0.11029869,0.1157371,0.11824317,0.107125096
0.09765031,0.11945572,0.1017028,0.12328208,0.10621311,0.07936902
0.10072533,0.10439026,0.10940181,0.09528102,0.118487045,0.11316375
0.12014171,0.1216478,0.12221632,0.14197402,0.11205041,0.10957766
0.10089601,0.09740643,0.097556815,0.08935849,0.09466216,0.124251865
0.11083425,0.10936265,0.11950325,0.10636994,0.10158889,0.13791028
0.103527024,0.10820173,0.10798396,0.123221904,0.10771612,0.12518823
0.10637646,0.10346709,0.10387909,0.10307062,0.1101622,0.10704829
0.117746815,0.11818907,0.113811955,0.1366851,0.12892234,0.10860307
0.09376557,0.10292148,0.09498276,0.09487424,0.11987666,0.09511284
0.106773585,0.11305122,0.121791534,0.099633895,0.10504678,0.12189068
0.10852253,0.11144887,0.10418987,0.11431017,0.106861085,0.10865527
0.11828706,0.11642102,0.11644358,0.1252034,0.11786557,0.12186801
0.11691149,0.11375023,0.120604746,0.11037311,0.119769655,0.12446491
0.09669107,0.09158872,0.07849806,0.08120405,0.0881772,0.08948056
0.12400273,0.11194269,0.11916516,0.13201383,0.116293326,0.13987115
0.087516546,0.08901388,0.09195136,0.080803625,0.09894707,0.08122455
0.118763916,0.1100676,0.113264605,0.13768066,0.112694964,0.12226072
0.09586771,0.089511886,0.09260413,0.09675235,0.10116164,0.085898995
0.11751516,0.11270022,0.110836506,0.13577935,0.1267677,0.11867582
0.10731779,0.10820425,0.10834043,0.11956493,0.096466884,0.110871635
0.117258385,0.11807926,0.107826695,0.11195965,0.11765546,0.118967816
0.12615745,0.15302554,0.1339872,0.14523079,0.12839936,0.12911361
0.09122149,0.09968173,0.09193869,0.09785267,0.11140274,0.09249739
0.08730973,0.0880539,0.09189088,0.089921296,0.09775151,0.108366564
0.098756626,0.10165033,0.09930993,0.104259044,0.10598008,0.1034323
0.12424474,0.117364734,0.12694794,0.12250528,0.1163097,0.12988828
0.10999422,0.1121637,0.12741593,0.11106311,0.115787394,0.1318702
0.12065785,0.11684868,0.10243064,0.10076561,0.097528376,0.122329615
0.091131754,0.099616595,0.09067815,0.10121217,0.110581025,0.08658136
0.09942238,0.098876566,0.10458357,0.11001873,0.11069335,0.103224635
0.11968235,0.106553,0.099008195,0.09373028,0.081292465,0.12971444
0.107654005,0.11285356,0.11161971,0.110796675,0.11975448,0.11420124
0.098665506,0.102418646,0.10143093,0.10595678,0.107720755,0.10390152
0.08443041,0.08704882,0.09306272,0.09255761,0.12215921,0.07851077
0.12793426,0.12336496,0.12035558,0.16084795,0.13105059,0.11381596
